"Data Set 1:Time(s)","Data Set 1:Force(N)","Data Set 1:Respiration Rate(bpm)","Data Set 2:Time(s)","Data Set 2:Force(N)","Data Set 2:Respiration Rate(bpm)","Data Set 3:Time(s)","Data Set 3:Force(N)","Data Set 3:Respiration Rate(bpm)","Data Set 4:Time(s)","Data Set 4:Force(N)","Data Set 4:Respiration Rate(bpm)"
,,,,,,157.5,3.037750244140625,,157.5,3.2702560424804688,
,,,,,,157.59999999999999,3.01220703125,,157.59999999999999,3.23193359375,
,,,,,,157.69999999999999,2.99176025390625,,157.69999999999999,3.2089385986328125,
,,,,,,157.80000000000001,2.945770263671875,,157.80000000000001,3.1987152099609375,
,,,,,,157.90000000000001,2.8972320556640625,,157.90000000000001,3.1731719970703125,
,,,,,,158,2.864013671875,,158,3.1322860717773438,
,,,,,,158.09999999999999,2.8333511352539062,,158.09999999999999,3.0862960815429688,
,,,,,,158.19999999999999,2.8052520751953125,,158.19999999999999,3.0479736328125,
,,,,,,158.30000000000001,2.7771453857421875,,158.30000000000001,3.03009033203125,
,,,,,,158.40000000000001,2.7515945434570312,,158.40000000000001,3.0096511840820312,
,,,,,,158.5,2.7234878540039062,,158.5,2.9636611938476562,
,,,,,,158.59999999999999,2.7030487060546875,,158.59999999999999,2.9176712036132812,
,,,,,,158.69999999999999,2.6774978637695312,,158.69999999999999,2.8716812133789062,
,,,,,,158.80000000000001,2.6366195678710938,,158.80000000000001,2.8256912231445312,
,,,,,,158.90000000000001,2.6008453369140625,,158.90000000000001,2.77203369140625,
,,,,,,159,2.5727462768554688,,159,2.7030487060546875,
,,,,,,159.09999999999999,2.5574111938476562,,159.09999999999999,2.6366195678710938,
,,,,,,159.19999999999999,2.5574111938476562,,159.19999999999999,2.5804061889648438,
,,,,,,159.30000000000001,2.559967041015625,,159.30000000000001,2.5395278930664062,
,,,,,,159.40000000000001,2.5650787353515625,,159.40000000000001,2.5165328979492188,
,,,,,,159.5,2.577850341796875,,159.5,2.5012054443359375,
,,,,,,159.59999999999999,2.6008453369140625,,159.59999999999999,2.4833221435546875,
,,,,,,159.69999999999999,2.6110687255859375,,159.69999999999999,2.47821044921875,
,,,,,,159.80000000000001,2.5931854248046875,,159.80000000000001,2.4577713012695312,
,,,,,,159.90000000000001,2.5829620361328125,,159.90000000000001,2.4373321533203125,
,,,,,,160,2.5829620361328125,9.2592592239379883,160,2.4654312133789062,9.975062370300293
,,,,,,160.09999999999999,2.5957412719726562,,160.09999999999999,2.4909820556640625,
,,,,,,160.19999999999999,2.60595703125,,160.19999999999999,2.4628753662109375,
,,,,,,160.30000000000001,2.6085128784179688,,160.30000000000001,2.4373321533203125,
,,,,,,160.40000000000001,2.6085128784179688,,160.40000000000001,2.4347763061523438,
,,,,,,160.5,2.598297119140625,,160.5,2.4219970703125,
,,,,,,160.59999999999999,2.598297119140625,,160.59999999999999,2.4066696166992188,
,,,,,,160.69999999999999,2.5829620361328125,,160.69999999999999,2.4526596069335938,
,,,,,,160.80000000000001,2.5446395874023438,,160.80000000000001,2.5114212036132812,
,,,,,,160.90000000000001,2.524200439453125,,160.90000000000001,2.4935379028320312,
,,,,,,161,2.5267562866210938,,161,2.4730987548828125,
,,,,,,161.09999999999999,2.5471954345703125,,161.09999999999999,2.49609375,
,,,,,,161.19999999999999,2.5676345825195312,,161.19999999999999,2.5037612915039062,
,,,,,,161.30000000000001,2.577850341796875,,161.30000000000001,2.4909820556640625,
,,,,,,161.40000000000001,2.577850341796875,,161.40000000000001,2.5216445922851562,
,,,,,,161.5,2.5753021240234375,,161.5,2.6008453369140625,
,,,,,,161.59999999999999,2.5829620361328125,,161.59999999999999,2.7209320068359375,
,,,,,,161.69999999999999,2.5701904296875,,161.69999999999999,2.864013671875,
,,,,,,161.80000000000001,2.5369720458984375,,161.80000000000001,2.9968719482421875,
,,,,,,161.90000000000001,2.5190887451171875,,161.90000000000001,3.0990753173828125,
,,,,,,162,2.5267562866210938,,162,3.1987152099609375,
,,,,,,162.09999999999999,2.5471954345703125,,162.09999999999999,3.313690185546875,
,,,,,,162.19999999999999,2.5676345825195312,,162.19999999999999,3.444000244140625,
,,,,,,162.30000000000001,2.577850341796875,,162.30000000000001,3.5589752197265625,
,,,,,,162.40000000000001,2.577850341796875,,162.40000000000001,3.6535110473632812,
,,,,,,162.5,2.5804061889648438,,162.5,3.755706787109375,
,,,,,,162.59999999999999,2.5906295776367188,,162.59999999999999,3.8681259155273438,
,,,,,,162.69999999999999,2.6008453369140625,,162.69999999999999,3.939666748046875,
,,,,,,162.80000000000001,2.5829620361328125,,162.80000000000001,3.9320068359375,
,,,,,,162.90000000000001,2.559967041015625,,162.90000000000001,3.87579345703125,
,,,,,,163,2.5548553466796875,,163,3.794036865234375,
,,,,,,163.09999999999999,2.5701904296875,,163.09999999999999,3.7046127319335938,
,,,,,,163.19999999999999,2.60595703125,,163.19999999999999,3.6254043579101562,
,,,,,,163.30000000000001,2.6136245727539062,,163.30000000000001,3.5410919189453125,
,,,,,,163.40000000000001,2.6034011840820312,,163.40000000000001,3.4567718505859375,
,,,,,,163.5,2.62384033203125,,163.5,3.3724594116210938,
,,,,,,163.59999999999999,2.6570587158203125,,163.59999999999999,3.2906951904296875,
,,,,,,163.69999999999999,2.6953811645507812,,163.69999999999999,3.2242660522460938,
,,,,,,163.80000000000001,2.7567062377929688,,163.80000000000001,3.185943603515625,
,,,,,,163.90000000000001,2.8384628295898438,,163.90000000000001,3.1450653076171875,
,,,,,,164,2.9304428100585938,,164,3.0990753173828125,
,,,,,,164.09999999999999,3.0224227905273438,,164.09999999999999,3.0607452392578125,
,,,,,,164.19999999999999,3.1322860717773438,,164.19999999999999,2.9968719482421875,
,,,,,,164.30000000000001,3.2523727416992188,,164.30000000000001,2.9048919677734375,
,,,,,,164.40000000000001,3.3852310180664062,,164.40000000000001,2.8129119873046875,
,,,,,,164.5,3.518096923828125,,164.5,2.7285995483398438,
,,,,,,164.59999999999999,3.6305160522460938,,164.59999999999999,2.6596145629882812,
,,,,,,164.69999999999999,3.702056884765625,,164.69999999999999,2.6110687255859375,
,,,,,,164.80000000000001,3.7071609497070312,,164.80000000000001,2.5727462768554688,
,,,,,,164.90000000000001,3.627960205078125,,164.90000000000001,2.5344161987304688,
,,,,,,165,3.518096923828125,,165,2.4935379028320312,
,,,,,,165.09999999999999,3.4312210083007812,,165.09999999999999,2.467987060546875,
,,,,,,165.19999999999999,3.3545761108398438,,165.19999999999999,2.4526596069335938,
,,,,,,165.30000000000001,3.277923583984375,,165.30000000000001,2.432220458984375,
,,,,,,165.40000000000001,3.2166061401367188,,165.40000000000001,2.4245529174804688,
,,,,,,165.5,3.1578369140625,,165.5,2.432220458984375,
,,,,,,165.59999999999999,3.0862960815429688,,165.59999999999999,2.432220458984375,
,,,,,,165.69999999999999,3.0096511840820312,,165.69999999999999,2.4271087646484375,
,,,,,,165.80000000000001,2.9508819580078125,,165.80000000000001,2.4194412231445312,
,,,,,,165.90000000000001,2.9125595092773438,,165.90000000000001,2.4194412231445312,
,,,,,,166,2.8767852783203125,,166,2.4117813110351562,
,,,,,,166.09999999999999,2.84613037109375,,166.09999999999999,2.3990020751953125,
,,,,,,166.19999999999999,2.8026962280273438,,166.19999999999999,2.393890380859375,
,,,,,,166.30000000000001,2.7592620849609375,,166.30000000000001,2.3964462280273438,
,,,,,,166.40000000000001,2.7311553955078125,,166.40000000000001,2.4092254638671875,
,,,,,,166.5,2.7234878540039062,,166.5,2.432220458984375,
,,,,,,166.59999999999999,2.708160400390625,,166.59999999999999,2.4654312133789062,
,,,,,,166.69999999999999,2.6953811645507812,,166.69999999999999,2.5037612915039062,
,,,,,,166.80000000000001,2.7004928588867188,,166.80000000000001,2.55230712890625,
,,,,,,166.90000000000001,2.6953811645507812,,166.90000000000001,2.6263961791992188,
,,,,,,167,2.6851654052734375,,167,2.7209320068359375,
,,,,,,167.09999999999999,2.6800537109375,,167.09999999999999,2.7950286865234375,
,,,,,,167.19999999999999,2.6749420166015625,,167.19999999999999,2.8665695190429688,
,,,,,,167.30000000000001,2.6723861694335938,,167.30000000000001,2.99176025390625,
,,,,,,167.40000000000001,2.6749420166015625,,167.40000000000001,3.17572021484375,
,,,,,,167.5,2.690277099609375,,167.5,3.334136962890625,
,,,,,,167.59999999999999,2.6851654052734375,,167.59999999999999,3.4465560913085938,
,,,,,,167.69999999999999,2.6570587158203125,,167.69999999999999,3.58197021484375,
,,,,,,167.80000000000001,2.6493911743164062,,167.80000000000001,3.7327117919921875,
,,,,,,167.90000000000001,2.6468353271484375,,167.90000000000001,3.8527984619140625,
,,,,,,168,2.651947021484375,,168,3.9294509887695312,
,,,,,,168.09999999999999,2.66217041015625,,168.09999999999999,3.94989013671875,
,,,,,,168.19999999999999,2.669830322265625,,168.19999999999999,3.9064559936523438,
,,,,,,168.30000000000001,2.6749420166015625,,168.30000000000001,3.8195877075195312,
,,,,,,168.40000000000001,2.6851654052734375,,168.40000000000001,3.7148284912109375,
,,,,,,168.5,2.6953811645507812,,168.5,3.6075210571289062,
,,,,,,168.59999999999999,2.69793701171875,,168.59999999999999,3.5206527709960938,
,,,,,,168.69999999999999,2.7004928588867188,,168.69999999999999,3.4567718505859375,
,,,,,,168.80000000000001,2.726043701171875,,168.80000000000001,3.4082260131835938,
,,,,,,168.90000000000001,2.7848052978515625,,168.90000000000001,3.3494644165039062,
,,,,,,169,2.864013671875,,169,3.2651519775390625,
,,,,,,169.09999999999999,2.9611053466796875,,169.09999999999999,3.1731719970703125,
,,,,,,169.19999999999999,3.0633010864257812,,169.19999999999999,3.093963623046875,
,,,,,,169.30000000000001,3.1271820068359375,,169.30000000000001,3.0352020263671875,
,,,,,,169.40000000000001,3.1450653076171875,,169.40000000000001,2.9866561889648438,
,,,,,,169.5,3.185943603515625,,169.5,2.9406661987304688,
,,,,,,169.59999999999999,3.2753677368164062,,169.59999999999999,2.8895645141601562,
,,,,,,169.69999999999999,3.3647918701171875,,169.69999999999999,2.84613037109375,
,,,,,,169.80000000000001,3.4516677856445312,,169.80000000000001,2.7873611450195312,
,,,,,,169.90000000000001,3.5308685302734375,,169.90000000000001,2.7183761596679688,
,,,,,,170,3.5870819091796875,8.9820356369018555,170,2.6545028686523438,9.787928581237793
,,,,,,170.09999999999999,3.5921859741210938,,170.09999999999999,2.6008453369140625,
,,,,,,170.19999999999999,3.5513076782226562,,170.19999999999999,2.5676345825195312,
,,,,,,170.30000000000001,3.4976577758789062,,170.30000000000001,2.5395278930664062,
,,,,,,170.40000000000001,3.4363327026367188,,170.40000000000001,2.5114212036132812,
,,,,,,170.5,3.3647918701171875,,170.5,2.4756546020507812,
,,,,,,170.59999999999999,3.2804794311523438,,170.59999999999999,2.4526596069335938,
,,,,,,170.69999999999999,3.1884994506835938,,170.69999999999999,2.4526596069335938,
,,,,,,170.80000000000001,3.1067352294921875,,170.80000000000001,2.4628753662109375,
,,,,,,170.90000000000001,3.0403060913085938,,170.90000000000001,2.4603271484375,
,,,,,,171,2.984100341796875,,171,2.4577713012695312,
,,,,,,171.09999999999999,2.9304428100585938,,171.09999999999999,2.4475479125976562,
,,,,,,171.19999999999999,2.8691253662109375,,171.19999999999999,2.4168853759765625,
,,,,,,171.30000000000001,2.8205795288085938,,171.30000000000001,2.3887863159179688,
,,,,,,171.40000000000001,2.7950286865234375,,171.40000000000001,2.3708953857421875,
,,,,,,171.5,2.77203369140625,,171.5,2.376007080078125,
,,,,,,171.59999999999999,2.743927001953125,,171.59999999999999,2.376007080078125,
,,,,,,171.69999999999999,2.7183761596679688,,171.69999999999999,2.36834716796875,
,,,,,,171.80000000000001,2.7056045532226562,,171.80000000000001,2.36834716796875,
,,,,,,171.90000000000001,2.7030487060546875,,171.90000000000001,2.376007080078125,
,,,,,,172,2.7030487060546875,,172,2.3657913208007812,
,,,,,,172.09999999999999,2.690277099609375,,172.09999999999999,2.340240478515625,
,,,,,,172.19999999999999,2.6545028686523438,,172.19999999999999,2.3325729370117188,
,,,,,,172.30000000000001,2.6263961791992188,,172.30000000000001,2.3351287841796875,
,,,,,,172.40000000000001,2.6212921142578125,,172.40000000000001,2.3427963256835938,
,,,,,,172.5,2.6263961791992188,,172.5,2.3964462280273438,
,,,,,,172.59999999999999,2.62384033203125,,172.59999999999999,2.4730987548828125,
,,,,,,172.69999999999999,2.6085128784179688,,172.69999999999999,2.5446395874023438,
,,,,,,172.80000000000001,2.598297119140625,,172.80000000000001,2.6212921142578125,
,,,,,,172.90000000000001,2.5931854248046875,,172.90000000000001,2.7183761596679688,
,,,,,,173,2.5906295776367188,,173,2.7924728393554688,
,,,,,,173.09999999999999,2.5931854248046875,,173.09999999999999,2.8512420654296875,
,,,,,,173.19999999999999,2.6008453369140625,,173.19999999999999,2.9687652587890625,
,,,,,,173.30000000000001,2.60595703125,,173.30000000000001,3.13995361328125,
,,,,,,173.40000000000001,2.6085128784179688,,173.40000000000001,3.313690185546875,
,,,,,,173.5,2.616180419921875,,173.5,3.4388885498046875,
,,,,,,173.59999999999999,2.6263961791992188,,173.59999999999999,3.4951019287109375,
,,,,,,173.69999999999999,2.62384033203125,,173.69999999999999,3.5410919189453125,
,,,,,,173.80000000000001,2.5957412719726562,,173.80000000000001,3.6305160522460938,
,,,,,,173.90000000000001,2.5753021240234375,,173.90000000000001,3.7224960327148438,
,,,,,,174,2.5727462768554688,,174,3.7352676391601562,
,,,,,,174.09999999999999,2.577850341796875,,174.09999999999999,3.6867218017578125,
