"Data Set 1:Time(s)","Data Set 1:Force(N)","Data Set 1:Respiration Rate(bpm)","Data Set 2:Time(s)","Data Set 2:Force(N)","Data Set 2:Respiration Rate(bpm)","Data Set 3:Time(s)","Data Set 3:Force(N)","Data Set 3:Respiration Rate(bpm)"
,,,,,,130.69999999999999,4.1823959350585938,
,,,,,,130.80000000000001,4.1594009399414062,
,,,,,,130.90000000000001,4.1031875610351562,
,,,,,,131,4.0393142700195312,
,,,,,,131.09999999999999,3.9652175903320312,
,,,,,,131.19999999999999,3.8783493041992188,
,,,,,,131.30000000000001,3.7838134765625,
,,,,,,131.40000000000001,3.6841659545898438,
,,,,,,131.5,3.5947418212890625,
,,,,,,131.59999999999999,3.5104293823242188,
,,,,,,131.69999999999999,3.426116943359375,
,,,,,,131.80000000000001,3.352020263671875,
,,,,,,131.90000000000001,3.3009185791015625,
,,,,,,132,3.2549285888671875,
,,,,,,132.09999999999999,3.1961669921875,
,,,,,,132.19999999999999,3.1348419189453125,
,,,,,,132.30000000000001,3.0914077758789062,
,,,,,,132.40000000000001,3.0684127807617188,
,,,,,,132.5,3.0607452392578125,
,,,,,,132.59999999999999,3.0530853271484375,
,,,,,,132.69999999999999,3.0249786376953125,
,,,,,,132.80000000000001,2.9968719482421875,
,,,,,,132.90000000000001,2.973876953125,
,,,,,,133,2.9611053466796875,
,,,,,,133.09999999999999,2.95599365234375,
,,,,,,133.19999999999999,2.945770263671875,
,,,,,,133.30000000000001,2.9304428100585938,
,,,,,,133.40000000000001,2.9125595092773438,
,,,,,,133.5,2.9048919677734375,
,,,,,,133.59999999999999,2.8895645141601562,
,,,,,,133.69999999999999,2.874237060546875,
,,,,,,133.80000000000001,2.8716812133789062,
,,,,,,133.90000000000001,2.864013671875,
,,,,,,134,2.8563461303710938,
,,,,,,134.09999999999999,2.853790283203125,
,,,,,,134.19999999999999,2.853790283203125,
,,,,,,134.30000000000001,2.864013671875,
,,,,,,134.40000000000001,2.864013671875,
,,,,,,134.5,2.864013671875,
,,,,,,134.59999999999999,2.8716812133789062,
,,,,,,134.69999999999999,2.8512420654296875,
,,,,,,134.80000000000001,2.8333511352539062,
,,,,,,134.90000000000001,2.8333511352539062,
,,,,,,135,2.8410186767578125,
,,,,,,135.09999999999999,2.8512420654296875,
,,,,,,135.19999999999999,2.8614578247070312,
,,,,,,135.30000000000001,2.8665695190429688,
,,,,,,135.40000000000001,2.8895645141601562,
,,,,,,135.5,2.874237060546875,
,,,,,,135.59999999999999,2.8563461303710938,
,,,,,,135.69999999999999,2.9176712036132812,
,,,,,,135.80000000000001,3.0224227905273438,
,,,,,,135.90000000000001,3.1578369140625,
,,,,,,136,3.2906951904296875,
,,,,,,136.09999999999999,3.3826751708984375,
,,,,,,136.19999999999999,3.4107818603515625,
,,,,,,136.30000000000001,3.4107818603515625,
,,,,,,136.40000000000001,3.4746627807617188,
,,,,,,136.5,3.5743026733398438,
,,,,,,136.59999999999999,3.6202926635742188,
,,,,,,136.69999999999999,3.571746826171875,
,,,,,,136.80000000000001,3.4669952392578125,
,,,,,,136.90000000000001,3.369903564453125,
,,,,,,137,3.3111419677734375,
,,,,,,137.09999999999999,3.2804794311523438,
,,,,,,137.19999999999999,3.242156982421875,
,,,,,,137.30000000000001,3.1961669921875,
,,,,,,137.40000000000001,3.1425094604492188,
,,,,,,137.5,3.0786361694335938,
,,,,,,137.59999999999999,3.0096511840820312,
,,,,,,137.69999999999999,2.9636611938476562,
,,,,,,137.80000000000001,2.9329986572265625,
,,,,,,137.90000000000001,2.9125595092773438,
,,,,,,138,2.9048919677734375,
,,,,,,138.09999999999999,2.9023361206054688,
,,,,,,138.19999999999999,2.9048919677734375,
,,,,,,138.30000000000001,2.9023361206054688,
,,,,,,138.40000000000001,2.8870086669921875,
,,,,,,138.5,2.874237060546875,
,,,,,,138.59999999999999,2.8614578247070312,
,,,,,,138.69999999999999,2.8435745239257812,
,,,,,,138.80000000000001,2.8129119873046875,
,,,,,,138.90000000000001,2.77203369140625,
,,,,,,139,2.7413711547851562,
,,,,,,139.09999999999999,2.7311553955078125,
,,,,,,139.19999999999999,2.7311553955078125,
,,,,,,139.30000000000001,2.7209320068359375,
,,,,,,139.40000000000001,2.7158203125,
,,,,,,139.5,2.7337112426757812,
,,,,,,139.59999999999999,2.743927001953125,
,,,,,,139.69999999999999,2.7464828491210938,
,,,,,,139.80000000000001,2.7567062377929688,
,,,,,,139.90000000000001,2.782257080078125,
,,,,,,140,2.8026962280273438,10.118043899536133
,,,,,,140.09999999999999,2.818023681640625,
,,,,,,140.19999999999999,2.8129119873046875,
,,,,,,140.30000000000001,2.7848052978515625,
,,,,,,140.40000000000001,2.7797012329101562,
,,,,,,140.5,2.7797012329101562,
,,,,,,140.59999999999999,2.7745895385742188,
,,,,,,140.69999999999999,2.7745895385742188,
,,,,,,140.80000000000001,2.7797012329101562,
,,,,,,140.90000000000001,2.7873611450195312,
,,,,,,141,2.7950286865234375,
,,,,,,141.09999999999999,2.8026962280273438,
,,,,,,141.19999999999999,2.7924728393554688,
,,,,,,141.30000000000001,2.7669219970703125,
,,,,,,141.40000000000001,2.754150390625,
,,,,,,141.5,2.761810302734375,
,,,,,,141.59999999999999,2.77203369140625,
,,,,,,141.69999999999999,2.7771453857421875,
,,,,,,141.80000000000001,2.7873611450195312,
,,,,,,141.90000000000001,2.8052520751953125,
,,,,,,142,2.8307952880859375,
,,,,,,142.09999999999999,2.864013671875,
,,,,,,142.19999999999999,2.8997802734375,
,,,,,,142.30000000000001,2.9432220458984375,
,,,,,,142.40000000000001,3.0045394897460938,
,,,,,,142.5,3.083740234375,
,,,,,,142.59999999999999,3.1527252197265625,
,,,,,,142.69999999999999,3.221710205078125,
,,,,,,142.80000000000001,3.3060302734375,
,,,,,,142.90000000000001,3.4107818603515625,
,,,,,,143,3.5385360717773438,
,,,,,,143.09999999999999,3.6713943481445312,
,,,,,,143.19999999999999,3.76593017578125,
,,,,,,143.30000000000001,3.7965927124023438,
,,,,,,143.40000000000001,3.7710418701171875,
,,,,,,143.5,3.7301559448242188,
,,,,,,143.59999999999999,3.69183349609375,
,,,,,,143.69999999999999,3.6483993530273438,
,,,,,,143.80000000000001,3.599853515625,
,,,,,,143.90000000000001,3.553863525390625,
,,,,,,144,3.4976577758789062,
,,,,,,144.09999999999999,3.43377685546875,
,,,,,,144.19999999999999,3.3545761108398438,
,,,,,,144.30000000000001,3.2753677368164062,
,,,,,,144.40000000000001,3.2012710571289062,
,,,,,,144.5,3.1348419189453125,
,,,,,,144.59999999999999,3.083740234375,
,,,,,,144.69999999999999,3.0403060913085938,
,,,,,,144.80000000000001,2.9994277954101562,
,,,,,,144.90000000000001,2.9764328002929688,
,,,,,,145,2.9534378051757812,
,,,,,,145.09999999999999,2.9253311157226562,
,,,,,,145.19999999999999,2.910003662109375,
,,,,,,145.30000000000001,2.910003662109375,
,,,,,,145.40000000000001,2.9048919677734375,
,,,,,,145.5,2.8895645141601562,
,,,,,,145.59999999999999,2.8793411254882812,
,,,,,,145.69999999999999,2.8716812133789062,
,,,,,,145.80000000000001,2.8665695190429688,
,,,,,,145.90000000000001,2.8665695190429688,
,,,,,,146,2.853790283203125,
,,,,,,146.09999999999999,2.8384628295898438,
,,,,,,146.19999999999999,2.8231353759765625,
,,,,,,146.30000000000001,2.7950286865234375,
,,,,,,146.40000000000001,2.7745895385742188,
,,,,,,146.5,2.754150390625,
,,,,,,146.59999999999999,2.7311553955078125,
,,,,,,146.69999999999999,2.7158203125,
,,,,,,146.80000000000001,2.7209320068359375,
,,,,,,146.90000000000001,2.7490386962890625,
,,,,,,147,2.754150390625,
,,,,,,147.09999999999999,2.743927001953125,
,,,,,,147.19999999999999,2.73626708984375,
,,,,,,147.30000000000001,2.7285995483398438,
,,,,,,147.40000000000001,2.726043701171875,
,,,,,,147.5,2.7337112426757812,
,,,,,,147.59999999999999,2.754150390625,
,,,,,,147.69999999999999,2.7669219970703125,
,,,,,,147.80000000000001,2.761810302734375,
,,,,,,147.90000000000001,2.754150390625,
,,,,,,148,2.7490386962890625,
,,,,,,148.09999999999999,2.73626708984375,
,,,,,,148.19999999999999,2.7234878540039062,
,,,,,,148.30000000000001,2.7311553955078125,
,,,,,,148.40000000000001,2.7567062377929688,
,,,,,,148.5,2.782257080078125,
,,,,,,148.59999999999999,2.818023681640625,
,,,,,,148.69999999999999,2.8691253662109375,
,,,,,,148.80000000000001,2.9151153564453125,
,,,,,,148.90000000000001,2.9585494995117188,
,,,,,,149,3.0147552490234375,
,,,,,,149.09999999999999,3.0786361694335938,
,,,,,,149.19999999999999,3.150177001953125,
,,,,,,149.30000000000001,3.2242660522460938,
,,,,,,149.40000000000001,3.2983627319335938,
,,,,,,149.5,3.3928985595703125,
,,,,,,149.59999999999999,3.5283126831054688,
,,,,,,149.69999999999999,3.755706787109375,
,,,,,,149.80000000000001,3.9907684326171875,
,,,,,,149.90000000000001,4.1415176391601562,
,,,,,,150,4.2948150634765625,9.6774196624755859
,,,,,,150.09999999999999,4.31781005859375,
,,,,,,150.19999999999999,4.1517333984375,
,,,,,,150.30000000000001,3.9601058959960938,
,,,,,,150.40000000000001,3.794036865234375,
,,,,,,150.5,3.6816177368164062,
,,,,,,150.59999999999999,3.6049652099609375,
,,,,,,150.69999999999999,3.5053176879882812,
,,,,,,150.80000000000001,3.3494644165039062,
,,,,,,150.90000000000001,3.1833877563476562,
,,,,,,151,3.083740234375,
,,,,,,151.09999999999999,3.0275344848632812,
,,,,,,151.19999999999999,2.973876953125,
,,,,,,151.30000000000001,2.9227752685546875,
,,,,,,151.40000000000001,2.8844528198242188,
,,,,,,151.5,2.8716812133789062,
,,,,,,151.59999999999999,2.874237060546875,
,,,,,,151.69999999999999,2.8691253662109375,
,,,,,,151.80000000000001,2.8435745239257812,
,,,,,,151.90000000000001,2.8231353759765625,
,,,,,,152,2.8129119873046875,
,,,,,,152.09999999999999,2.800140380859375,
,,,,,,152.19999999999999,2.7950286865234375,
,,,,,,152.30000000000001,2.7873611450195312,
,,,,,,152.40000000000001,2.7694778442382812,
,,,,,,152.5,2.761810302734375,
,,,,,,152.59999999999999,2.7643661499023438,
,,,,,,152.69999999999999,2.754150390625,
,,,,,,152.80000000000001,2.7183761596679688,
,,,,,,152.90000000000001,2.6851654052734375,
,,,,,,153,2.6647262573242188,
,,,,,,153.09999999999999,2.6570587158203125,
,,,,,,153.19999999999999,2.644287109375,
,,,,,,153.30000000000001,2.6315078735351562,
,,,,,,153.40000000000001,2.6263961791992188,
,,,,,,153.5,2.6263961791992188,
,,,,,,153.59999999999999,2.6263961791992188,
,,,,,,153.69999999999999,2.6263961791992188,
,,,,,,153.80000000000001,2.6136245727539062,
,,,,,,153.90000000000001,2.5957412719726562,
,,,,,,154,2.58807373046875,
,,,,,,154.09999999999999,2.5855178833007812,
,,,,,,154.19999999999999,2.5957412719726562,
,,,,,,154.30000000000001,2.60595703125,
,,,,,,154.40000000000001,2.616180419921875,
,,,,,,154.5,2.6212921142578125,
,,,,,,154.59999999999999,2.6289520263671875,
,,,,,,154.69999999999999,2.6417312622070312,
,,,,,,154.80000000000001,2.6468353271484375,
,,,,,,154.90000000000001,2.62384033203125,
,,,,,,155,2.6008453369140625,
,,,,,,155.09999999999999,2.6085128784179688,
,,,,,,155.19999999999999,2.62384033203125,
,,,,,,155.30000000000001,2.6366195678710938,
,,,,,,155.40000000000001,2.6596145629882812,
,,,,,,155.5,2.708160400390625,
,,,,,,155.59999999999999,2.8231353759765625,
,,,,,,155.69999999999999,2.9892120361328125,
,,,,,,155.80000000000001,3.13995361328125,
,,,,,,155.90000000000001,3.2396011352539062,
,,,,,,156,3.2983627319335938,
,,,,,,156.09999999999999,3.2906951904296875,
,,,,,,156.19999999999999,3.2574844360351562,
,,,,,,156.30000000000001,3.28814697265625,
,,,,,,156.40000000000001,3.3852310180664062,
,,,,,,156.5,3.4925460815429688,
,,,,,,156.59999999999999,3.5513076782226562,
,,,,,,156.69999999999999,3.5436477661132812,
,,,,,,156.80000000000001,3.5002059936523438,
,,,,,,156.90000000000001,3.4465560913085938,
,,,,,,157,3.3622360229492188,
,,,,,,157.09999999999999,3.277923583984375,
,,,,,,157.19999999999999,3.203826904296875,
,,,,,,157.30000000000001,3.1348419189453125,
,,,,,,157.40000000000001,3.083740234375,
,,,,,,157.5,3.037750244140625,
,,,,,,157.59999999999999,3.01220703125,
,,,,,,157.69999999999999,2.99176025390625,
,,,,,,157.80000000000001,2.945770263671875,
,,,,,,157.90000000000001,2.8972320556640625,
,,,,,,158,2.864013671875,
,,,,,,158.09999999999999,2.8333511352539062,
,,,,,,158.19999999999999,2.8052520751953125,
,,,,,,158.30000000000001,2.7771453857421875,
,,,,,,158.40000000000001,2.7515945434570312,
,,,,,,158.5,2.7234878540039062,
,,,,,,158.59999999999999,2.7030487060546875,
,,,,,,158.69999999999999,2.6774978637695312,
,,,,,,158.80000000000001,2.6366195678710938,
,,,,,,158.90000000000001,2.6008453369140625,
,,,,,,159,2.5727462768554688,
,,,,,,159.09999999999999,2.5574111938476562,
,,,,,,159.19999999999999,2.5574111938476562,
,,,,,,159.30000000000001,2.559967041015625,
,,,,,,159.40000000000001,2.5650787353515625,
,,,,,,159.5,2.577850341796875,
,,,,,,159.59999999999999,2.6008453369140625,
,,,,,,159.69999999999999,2.6110687255859375,
,,,,,,159.80000000000001,2.5931854248046875,
,,,,,,159.90000000000001,2.5829620361328125,
,,,,,,160,2.5829620361328125,9.2592592239379883
,,,,,,160.09999999999999,2.5957412719726562,
,,,,,,160.19999999999999,2.60595703125,
,,,,,,160.30000000000001,2.6085128784179688,
,,,,,,160.40000000000001,2.6085128784179688,
,,,,,,160.5,2.598297119140625,
,,,,,,160.59999999999999,2.598297119140625,
,,,,,,160.69999999999999,2.5829620361328125,
,,,,,,160.80000000000001,2.5446395874023438,
,,,,,,160.90000000000001,2.524200439453125,
,,,,,,161,2.5267562866210938,
,,,,,,161.09999999999999,2.5471954345703125,
,,,,,,161.19999999999999,2.5676345825195312,
,,,,,,161.30000000000001,2.577850341796875,
,,,,,,161.40000000000001,2.577850341796875,
,,,,,,161.5,2.5753021240234375,
,,,,,,161.59999999999999,2.5829620361328125,
,,,,,,161.69999999999999,2.5701904296875,
,,,,,,161.80000000000001,2.5369720458984375,
,,,,,,161.90000000000001,2.5190887451171875,
,,,,,,162,2.5267562866210938,
,,,,,,162.09999999999999,2.5471954345703125,
,,,,,,162.19999999999999,2.5676345825195312,
,,,,,,162.30000000000001,2.577850341796875,
,,,,,,162.40000000000001,2.577850341796875,
,,,,,,162.5,2.5804061889648438,
,,,,,,162.59999999999999,2.5906295776367188,
,,,,,,162.69999999999999,2.6008453369140625,
,,,,,,162.80000000000001,2.5829620361328125,
,,,,,,162.90000000000001,2.559967041015625,
,,,,,,163,2.5548553466796875,
,,,,,,163.09999999999999,2.5701904296875,
,,,,,,163.19999999999999,2.60595703125,
,,,,,,163.30000000000001,2.6136245727539062,
,,,,,,163.40000000000001,2.6034011840820312,
,,,,,,163.5,2.62384033203125,
,,,,,,163.59999999999999,2.6570587158203125,
,,,,,,163.69999999999999,2.6953811645507812,
,,,,,,163.80000000000001,2.7567062377929688,
,,,,,,163.90000000000001,2.8384628295898438,
,,,,,,164,2.9304428100585938,
,,,,,,164.09999999999999,3.0224227905273438,
,,,,,,164.19999999999999,3.1322860717773438,
,,,,,,164.30000000000001,3.2523727416992188,
,,,,,,164.40000000000001,3.3852310180664062,
,,,,,,164.5,3.518096923828125,
,,,,,,164.59999999999999,3.6305160522460938,
,,,,,,164.69999999999999,3.702056884765625,
,,,,,,164.80000000000001,3.7071609497070312,
,,,,,,164.90000000000001,3.627960205078125,
,,,,,,165,3.518096923828125,
,,,,,,165.09999999999999,3.4312210083007812,
,,,,,,165.19999999999999,3.3545761108398438,
,,,,,,165.30000000000001,3.277923583984375,
,,,,,,165.40000000000001,3.2166061401367188,
,,,,,,165.5,3.1578369140625,
,,,,,,165.59999999999999,3.0862960815429688,
,,,,,,165.69999999999999,3.0096511840820312,
,,,,,,165.80000000000001,2.9508819580078125,
,,,,,,165.90000000000001,2.9125595092773438,
,,,,,,166,2.8767852783203125,
,,,,,,166.09999999999999,2.84613037109375,
,,,,,,166.19999999999999,2.8026962280273438,
,,,,,,166.30000000000001,2.7592620849609375,
,,,,,,166.40000000000001,2.7311553955078125,
,,,,,,166.5,2.7234878540039062,
,,,,,,166.59999999999999,2.708160400390625,
,,,,,,166.69999999999999,2.6953811645507812,
,,,,,,166.80000000000001,2.7004928588867188,
,,,,,,166.90000000000001,2.6953811645507812,
,,,,,,167,2.6851654052734375,
,,,,,,167.09999999999999,2.6800537109375,
,,,,,,167.19999999999999,2.6749420166015625,
,,,,,,167.30000000000001,2.6723861694335938,
,,,,,,167.40000000000001,2.6749420166015625,
,,,,,,167.5,2.690277099609375,
,,,,,,167.59999999999999,2.6851654052734375,
,,,,,,167.69999999999999,2.6570587158203125,
,,,,,,167.80000000000001,2.6493911743164062,
,,,,,,167.90000000000001,2.6468353271484375,
,,,,,,168,2.651947021484375,
,,,,,,168.09999999999999,2.66217041015625,
,,,,,,168.19999999999999,2.669830322265625,
,,,,,,168.30000000000001,2.6749420166015625,
,,,,,,168.40000000000001,2.6851654052734375,
,,,,,,168.5,2.6953811645507812,
,,,,,,168.59999999999999,2.69793701171875,
,,,,,,168.69999999999999,2.7004928588867188,
,,,,,,168.80000000000001,2.726043701171875,
,,,,,,168.90000000000001,2.7848052978515625,
,,,,,,169,2.864013671875,
,,,,,,169.09999999999999,2.9611053466796875,
,,,,,,169.19999999999999,3.0633010864257812,
,,,,,,169.30000000000001,3.1271820068359375,
,,,,,,169.40000000000001,3.1450653076171875,
,,,,,,169.5,3.185943603515625,
,,,,,,169.59999999999999,3.2753677368164062,
,,,,,,169.69999999999999,3.3647918701171875,
,,,,,,169.80000000000001,3.4516677856445312,
,,,,,,169.90000000000001,3.5308685302734375,
,,,,,,170,3.5870819091796875,8.9820356369018555
,,,,,,170.09999999999999,3.5921859741210938,
,,,,,,170.19999999999999,3.5513076782226562,
,,,,,,170.30000000000001,3.4976577758789062,
,,,,,,170.40000000000001,3.4363327026367188,
,,,,,,170.5,3.3647918701171875,
,,,,,,170.59999999999999,3.2804794311523438,
,,,,,,170.69999999999999,3.1884994506835938,
,,,,,,170.80000000000001,3.1067352294921875,
,,,,,,170.90000000000001,3.0403060913085938,
,,,,,,171,2.984100341796875,
,,,,,,171.09999999999999,2.9304428100585938,
,,,,,,171.19999999999999,2.8691253662109375,
,,,,,,171.30000000000001,2.8205795288085938,
,,,,,,171.40000000000001,2.7950286865234375,
,,,,,,171.5,2.77203369140625,
,,,,,,171.59999999999999,2.743927001953125,
,,,,,,171.69999999999999,2.7183761596679688,
,,,,,,171.80000000000001,2.7056045532226562,
,,,,,,171.90000000000001,2.7030487060546875,
,,,,,,172,2.7030487060546875,
,,,,,,172.09999999999999,2.690277099609375,
,,,,,,172.19999999999999,2.6545028686523438,
,,,,,,172.30000000000001,2.6263961791992188,
,,,,,,172.40000000000001,2.6212921142578125,
,,,,,,172.5,2.6263961791992188,
,,,,,,172.59999999999999,2.62384033203125,
,,,,,,172.69999999999999,2.6085128784179688,
,,,,,,172.80000000000001,2.598297119140625,
,,,,,,172.90000000000001,2.5931854248046875,
,,,,,,173,2.5906295776367188,
,,,,,,173.09999999999999,2.5931854248046875,
,,,,,,173.19999999999999,2.6008453369140625,
,,,,,,173.30000000000001,2.60595703125,
,,,,,,173.40000000000001,2.6085128784179688,
,,,,,,173.5,2.616180419921875,
,,,,,,173.59999999999999,2.6263961791992188,
,,,,,,173.69999999999999,2.62384033203125,
,,,,,,173.80000000000001,2.5957412719726562,
,,,,,,173.90000000000001,2.5753021240234375,
,,,,,,174,2.5727462768554688,
,,,,,,174.09999999999999,2.577850341796875,
,,,,,,174.19999999999999,2.5957412719726562,
,,,,,,174.30000000000001,2.6110687255859375,
,,,,,,174.40000000000001,2.634063720703125,
,,,,,,174.5,2.6570587158203125,
,,,,,,174.59999999999999,2.669830322265625,
,,,,,,174.69999999999999,2.6774978637695312,
,,,,,,174.80000000000001,2.6596145629882812,
,,,,,,174.90000000000001,2.6391754150390625,
,,,,,,175,2.6417312622070312,
,,,,,,175.09999999999999,2.6468353271484375,
,,,,,,175.19999999999999,2.6877212524414062,
,,,,,,175.30000000000001,2.7694778442382812,
,,,,,,175.40000000000001,2.8512420654296875,
,,,,,,175.5,2.9406661987304688,
,,,,,,175.59999999999999,3.058197021484375,
,,,,,,175.69999999999999,3.1910552978515625,
,,,,,,175.80000000000001,3.3034744262695312,
,,,,,,175.90000000000001,3.4082260131835938,
,,,,,,176,3.5283126831054688,
,,,,,,176.09999999999999,3.6892776489257812,
,,,,,,176.19999999999999,3.9243392944335938,
,,,,,,176.30000000000001,4.105743408203125,
,,,,,,176.40000000000001,4.1031875610351562,
,,,,,,176.5,4.0367584228515625,
,,,,,,176.59999999999999,4.031646728515625,
,,,,,,176.69999999999999,4.0060958862304688,
,,,,,,176.80000000000001,3.9268951416015625,
,,,,,,176.90000000000001,3.8425827026367188,
,,,,,,177,3.7633743286132812,
,,,,,,177.09999999999999,3.6892776489257812,
,,,,,,177.19999999999999,3.6151809692382812,
,,,,,,177.30000000000001,3.5513076782226562,
,,,,,,177.40000000000001,3.4976577758789062,
,,,,,,177.5,3.4465560913085938,
,,,,,,177.59999999999999,3.387786865234375,
,,,,,,177.69999999999999,3.3034744262695312,
,,,,,,177.80000000000001,3.23193359375,
,,,,,,177.90000000000001,3.1808319091796875,
,,,,,,178,3.1348419189453125,
,,,,,,178.09999999999999,3.10418701171875,
,,,,,,178.19999999999999,3.0786361694335938,
,,,,,,178.30000000000001,3.0403060913085938,
,,,,,,178.40000000000001,2.9968719482421875,
,,,,,,178.5,2.9585494995117188,
,,,,,,178.59999999999999,2.9176712036132812,
,,,,,,178.69999999999999,2.8665695190429688,
,,,,,,178.80000000000001,2.835906982421875,
,,,,,,178.90000000000001,2.8205795288085938,
,,,,,,179,2.8154678344726562,
,,,,,,179.09999999999999,2.8129119873046875,
,,,,,,179.19999999999999,2.8026962280273438,
,,,,,,179.30000000000001,2.7873611450195312,
,,,,,,179.40000000000001,2.7745895385742188,
,,,,,,179.5,2.7669219970703125,
,,,,,,179.59999999999999,2.7592620849609375,
,,,,,,179.69999999999999,2.7464828491210938,
,,,,,,179.80000000000001,2.726043701171875,
,,,,,,179.90000000000001,2.7107162475585938,
,,,,,,180,2.7132720947265625,9.132420539855957
,,,,,,180.09999999999999,2.7183761596679688,
,,,,,,180.19999999999999,2.7183761596679688,
,,,,,,180.30000000000001,2.7234878540039062,
,,,,,,180.40000000000001,2.7337112426757812,
,,,,,,180.5,2.7388153076171875,
,,,,,,180.59999999999999,2.7490386962890625,
,,,,,,180.69999999999999,2.7388153076171875,
,,,,,,180.80000000000001,2.7056045532226562,
,,,,,,180.90000000000001,2.6877212524414062,
,,,,,,181,2.7004928588867188,
,,,,,,181.09999999999999,2.7337112426757812,
,,,,,,181.19999999999999,2.7899169921875,
,,,,,,181.30000000000001,2.8691253662109375,
,,,,,,181.40000000000001,2.9585494995117188,
,,,,,,181.5,3.0530853271484375,
,,,,,,181.59999999999999,3.10418701171875,
,,,,,,181.69999999999999,3.1373977661132812,
,,,,,,181.80000000000001,3.203826904296875,
,,,,,,181.90000000000001,3.3034744262695312,
,,,,,,182,3.4414443969726562,
,,,,,,182.09999999999999,3.6535110473632812,
,,,,,,182.19999999999999,3.8706817626953125,
,,,,,,182.30000000000001,3.9805526733398438,
,,,,,,182.40000000000001,4.0393142700195312,
,,,,,,182.5,4.13385009765625,
,,,,,,182.59999999999999,4.2590408325195312,
,,,,,,182.69999999999999,4.3382492065429688,
,,,,,,182.80000000000001,4.307586669921875,
,,,,,,182.90000000000001,4.2462692260742188,
,,,,,,183,4.1823959350585938,
,,,,,,183.09999999999999,4.07763671875,
,,,,,,183.19999999999999,3.9550018310546875,
,,,,,,183.30000000000001,3.8553543090820312,
,,,,,,183.40000000000001,3.7863693237304688,
,,,,,,183.5,3.7250518798828125,
,,,,,,183.59999999999999,3.663726806640625,
,,,,,,183.69999999999999,3.599853515625,
,,,,,,183.80000000000001,3.5461959838867188,
,,,,,,183.90000000000001,3.5002059936523438,
,,,,,,184,3.4491119384765625,
,,,,,,184.09999999999999,3.4005661010742188,
,,,,,,184.19999999999999,3.35968017578125,
,,,,,,184.30000000000001,3.334136962890625,
,,,,,,184.40000000000001,3.2983627319335938,
,,,,,,184.5,3.2370452880859375,
,,,,,,184.59999999999999,3.168060302734375,
,,,,,,184.69999999999999,3.1220703125,
,,,,,,184.80000000000001,3.093963623046875,
,,,,,,184.90000000000001,3.0709686279296875,
,,,,,,185,3.0352020263671875,
,,,,,,185.09999999999999,2.9968719482421875,
,,,,,,185.19999999999999,2.9611053466796875,
,,,,,,185.30000000000001,2.9253311157226562,
,,,,,,185.40000000000001,2.8767852783203125,
,,,,,,185.5,2.8205795288085938,
,,,,,,185.59999999999999,2.7694778442382812,
,,,,,,185.69999999999999,2.7337112426757812,
,,,,,,185.80000000000001,2.7132720947265625,
,,,,,,185.90000000000001,2.6953811645507812,
,,,,,,186,2.6851654052734375,
,,,,,,186.09999999999999,2.6826095581054688,
,,,,,,186.19999999999999,2.6723861694335938,
,,,,,,186.30000000000001,2.6647262573242188,
,,,,,,186.40000000000001,2.6596145629882812,
,,,,,,186.5,2.6391754150390625,
,,,,,,186.59999999999999,2.62384033203125,
,,,,,,186.69999999999999,2.616180419921875,
,,,,,,186.80000000000001,2.60595703125,
,,,,,,186.90000000000001,2.6085128784179688,
,,,,,,187,2.6212921142578125,
,,,,,,187.09999999999999,2.6289520263671875,
,,,,,,187.19999999999999,2.6315078735351562,
,,,,,,187.30000000000001,2.644287109375,
,,,,,,187.40000000000001,2.6774978637695312,
,,,,,,187.5,2.7311553955078125,
,,,,,,187.59999999999999,2.818023681640625,
,,,,,,187.69999999999999,2.927886962890625,
,,,,,,187.80000000000001,3.0505294799804688,
,,,,,,187.90000000000001,3.1884994506835938,
,,,,,,188,3.334136962890625,
,,,,,,188.09999999999999,3.5232009887695312,
,,,,,,188.19999999999999,3.7454910278320312,
,,,,,,188.30000000000001,3.8885726928710938,
,,,,,,188.40000000000001,3.9703292846679688,
,,,,,,188.5,4.0444259643554688,
,,,,,,188.59999999999999,4.0980758666992188,
,,,,,,188.69999999999999,4.1082992553710938,
,,,,,,188.80000000000001,4.0853042602539062,
,,,,,,188.90000000000001,4.0469818115234375,
,,,,,,189,3.98565673828125,
,,,,,,189.09999999999999,3.903900146484375,
,,,,,,189.19999999999999,3.8349151611328125,
,,,,,,189.30000000000001,3.7812576293945312,
,,,,,,189.40000000000001,3.709716796875,
,,,,,,189.5,3.6254043579101562,
,,,,,,189.59999999999999,3.5283126831054688,
,,,,,,189.69999999999999,3.4286651611328125,
,,,,,,189.80000000000001,3.3392410278320312,
,,,,,,189.90000000000001,3.2651519775390625,
,,,,,,190,3.2089385986328125,10.033444404602051
,,,,,,190.09999999999999,3.1731719970703125,
,,,,,,190.19999999999999,3.1450653076171875,
,,,,,,190.30000000000001,3.0990753173828125,
,,,,,,190.40000000000001,3.0530853271484375,
,,,,,,190.5,3.0224227905273438,
,,,,,,190.59999999999999,2.9943161010742188,
,,,,,,190.69999999999999,2.9508819580078125,
,,,,,,190.80000000000001,2.8895645141601562,
,,,,,,190.90000000000001,2.8486862182617188,
,,,,,,191,2.8231353759765625,
,,,,,,191.09999999999999,2.8154678344726562,
,,,,,,191.19999999999999,2.8026962280273438,
,,,,,,191.30000000000001,2.782257080078125,
,,,,,,191.40000000000001,2.7669219970703125,
,,,,,,191.5,2.7567062377929688,
